job_title,job_url,company,company_url,rating,reviews,experience,salary,location,description,tags,posted
Inbound Executive,https://www.naukri.com/job-listings-inbound-executive-hexaware-technologies-thane-navi-mumbai-0-to-1-years-271025021945,Hexaware Technologies,https://www.naukri.com/hexaware-technologies-jobs-careers-9815,3.5,7113.0,0-1 Yrs,1-3.5 Lacs PA,"Thane, Navi Mumbai",Shift timings : 24 / 7 (ANY 9 HOURS)  HSC / Graduate freshers are welcomeSalary : Fresh...,Customer Service;Voice Process;Inbound;Process;Voice,1 day ago
Inbound Customer Service Representative,https://www.naukri.com/job-listings-inbound-customer-service-representative-hexaware-technologies-thane-panvel-navi-mumbai-0-to-4-years-271025024233,Hexaware Technologies,https://www.naukri.com/hexaware-technologies-jobs-careers-9815,3.5,7113.0,0-4 Yrs,1-2.25 Lacs PA,"Thane, Panvel, Navi Mumbai",We are hiring for inbound Customer Service voicesShift timing:- 24\7 (Any 9 hours shift...,Inbound Process;Inbound Customer Service;Customer Service;Bpo Customer Service;Solving Queries;Inbound Calls;Outbound Process;Voice Process,1 day ago
Openings For Real Estate - Sales Executive || Hsc Pass To Graduate,https://www.naukri.com/job-listings-openings-for-real-estate-sales-executive-hsc-pass-to-graduate-teleperformance-tp-mumbai-mumbai-suburban-mumbai-all-areas-0-to-4-years-281025010328,Teleperformance (TP),https://www.naukri.com/credicus-business-services-jobs-careers-6796003,4.8,74.0,0-4 Yrs,2-4 Lacs PA,"Mumbai, Mumbai Suburban, Mumbai (All Areas)",Job Role: Outbound Sales Executive Real Estate Process. -Process: Outbound (Lead Genera...,Telesales;Outbound Calling;Sales;Real Estate;Residential Sales;Bd;B2C Sales;Property Sales,Just now
Financial Analyst,https://www.naukri.com/job-listings-financial-analyst-eclerx-thane-navi-mumbai-mumbai-all-areas-0-to-1-years-271025022455,eClerx,https://www.naukri.com/eclerx-jobs-careers-7679,3.1,5804.0,27 Oct - 31 Oct,,"Thane, Navi Mumbai, Mumbai (All Areas)",Graduates and Post Graduates can only apply after getting all Sem Hardcopy Mark sheets ...,Capital Market;Good Communication In English;Investment Banking;Aml Kyc;Finance;KYC;English;Communication skills,1 day ago
Collection Executive,https://www.naukri.com/job-listings-collection-executive-sutherland-navi-mumbai-0-to-1-years-271025012698,Sutherland,https://www.naukri.com/sutherland-jobs-careers-1188,3.4,8295.0,27 Oct - 30 Oct,1.25-2.75 Lacs PA,Navi Mumbai,We are hiring enthusiastic and customer-oriented individuals for our International Voic...,Collections Process;Punjabi;International BPO;International Process;International;Process;BPO;Collections,1 day ago
Assistant Manager | Model Validation Quant - Pricing,https://www.naukri.com/job-listings-assistant-manager-model-validation-quant-pricing-deloitte-mumbai-0-to-6-years-271025502608,Deloitte Consulting,https://www.naukri.com/deloitte-consulting-jobs-careers-1706,3.7,21395.0,0-6 Yrs,,Mumbai,Assist in the delivery of markets related solutions and analy...,model validation;Analytical;Financial risk;Focus;Banking;model development;Risk management;Financial services,1 day ago
Sr. SIEM Administrator,https://www.naukri.com/job-listings-sr-siem-administrator-atos-pvt-ltd-mumbai-0-to-7-years-271025502716,Atos,https://www.naukri.com/atos-jobs-careers-111,3.8,4729.0,0-7 Yrs,,Mumbai,SIEM Platform Monitoring & Maintenance Monitor the overall health and performance of t...,Automation;Powershell;SIEM;splunk;Data quality;data integrity;high performance computing;digital transformation,1 day ago
Wipro is hiring For US Backoffice - Immediate joiners required,https://www.naukri.com/job-listings-wipro-is-hiring-for-us-backoffice-immediate-joiners-required-wipro-navi-mumbai-0-to-3-years-171224020096,Wipro,https://www.naukri.com/wipro-jobs-careers-1384,3.7,60993.0,28 Oct,,Navi Mumbai,Looking for Backoffice Associates for Airoli(Navi Mumbai) LocationWork location : Airol...,Good English Communication;Non Voice Process;Back Office Operations;Freshers;US Process;Excel;Backend Process;Back Office,1 day ago
Wipro is hiring For Associate Backoffice- US HR Operation,https://www.naukri.com/job-listings-wipro-is-hiring-for-associate-backoffice-us-hr-operation-wipro-thane-navi-mumbai-mumbai-all-areas-0-to-2-years-080725002981,Wipro,https://www.naukri.com/wipro-jobs-careers-1384,3.7,60993.0,31 Oct,,"Thane, Navi Mumbai, Mumbai (All Areas)(Ambernath +2)",Night Shift only (Both Side Cab will be provided) Working Conditions Fixed evening shif...,graduate;Fresher Hiring;Non Voice Process;Backend Operations;HR Operations;Non Voice;Bpo Non Voice;US Payroll,Few hours ago
Wipro is hiring For Associate Backoffice- US HR Operations,https://www.naukri.com/job-listings-wipro-is-hiring-for-associate-backoffice-us-hr-operations-wipro-thane-navi-mumbai-mumbai-all-areas-0-to-2-years-071025015629,Wipro,https://www.naukri.com/wipro-jobs-careers-1384,3.7,60993.0,31 Oct,,"Thane, Navi Mumbai, Mumbai (All Areas)(Ambernath +5)",Role & responsibilities Looking for Backoffice Associates for Airoli Location Work loca...,Back Office;Entry Level;Communication Skills;Customer Service;Non Voice Process;Back Office Operations;Backend Operations;HR Operations,2 days ago
Non Voice Process Executive- HR Isha,https://www.naukri.com/job-listings-non-voice-process-executive-hr-isha-wipro-navi-mumbai-0-to-0-years-150925003276,Wipro,https://www.naukri.com/wipro-jobs-careers-1384,3.7,60993.0,0 Yrs,,Navi Mumbai,"Roles and ResponsibilitiesHandle customer calls, emails, and chats to resolve their que...",Blended Process;Chat Process;US Process;Semi Voice;Voice Process;Email Process;International Voice Process;Email,1 day ago
service desk,https://www.naukri.com/job-listings-service-desk-tata-consultancy-services-hyderabad-chennai-bengaluru-3-to-5-years-281025004381,Tata Consultancy Services,https://www.naukri.com/tata-consultancy-services-jobs-careers-13542,3.4,106727.0,3-5 Yrs,,"Hyderabad, Chennai, Bengaluru","Location of Requirement: Chennai, Bangalore, hyderbad, Mumbai, Indore  Desired Experien...",IT Service Desk;Technical Support;Chat;Calls;Hardware Support;Troubleshooting;Software Support;Desk,Few hours ago
Hiring For International Semi Voice Process,https://www.naukri.com/job-listings-hiring-for-international-semi-voice-process-sutherland-thane-navi-mumbai-mumbai-all-areas-0-to-5-years-120825028432,Sutherland,https://www.naukri.com/sutherland-jobs-careers-1188,3.4,8295.0,28 Oct - 28 Nov,2.5-3.5 Lacs PA,"Thane, Navi Mumbai, Mumbai (All Areas)",Willing to work in rotational shifts . Fresher & Experience both can apply . Requiremen...,Semi Voice;BPO;Blended Process;Email Support;Customer Service;Non Voice Process;International Non Voice;Chat Support,1 day ago
International Voice Process Executive,https://www.naukri.com/job-listings-international-voice-process-executive-trigent-software-navi-mumbai-mumbai-all-areas-0-to-2-years-110725011900,Trigent Software Pvt Ltd,,,,0-2 Yrs,"50,000-3 Lacs PA","Navi Mumbai, Mumbai (All Areas)",Someone who can work in night shifts. Receive inbound Calls / Emails/Chats and ensure t...,Voice Process;International Voice Process;Voice Support;International voice;Voice;International;Process,1 day ago
Netapp Storage Administrator,https://www.naukri.com/job-listings-netapp-storage-administrator-pwc-service-delivery-center-hyderabad-bengaluru-5-to-10-years-271025020180,PwC Service Delivery Center,https://www.naukri.com/pwc-service-delivery-center-jobs-careers-4394,3.3,11409.0,5-10 Yrs,5-15 Lacs PA,"Hybrid - Hyderabad, Bengaluru","Experience in installation, configuration and managing storage hardware backup includin...",NetApp Storage;Netapp Storage Administration;Netapp;SAN;Storage Administration;Storage;Administration,1 day ago
Automation Testing - SDET 2- Gurgaon/ Bangalore,https://www.naukri.com/job-listings-automation-testing-sdet-2-gurgaon-bangalore-tech-mahindra-gurugram-bengaluru-7-to-10-years-271025022304,Tech Mahindra,https://www.naukri.com/tech-mahindra-jobs-careers-1066,3.4,40832.0,7-10 Yrs,,"Hybrid - Gurugram, Bengaluru","Well versed in web UI, API and Mobile testing and debugging  4 to 6 years of experience...",Automation;NoSQL;UI;SQL;Software testing;SDET;Automation testing,1 day ago
Kafka Senior Developer,https://www.naukri.com/job-listings-kafka-senior-developer-tata-consultancy-services-hyderabad-chennai-bengaluru-4-to-9-years-271025018423,Tata Consultancy Services,https://www.naukri.com/tata-consultancy-services-jobs-careers-13542,3.4,106727.0,4-9 Yrs,,"Hyderabad, Chennai, Bengaluru","Required Technical Skill Set: Kafka. Experience: 4 to 10 yrs. Work Location: Hyd, Kolka...",KSQL;Kstreams;Kafka Brokers;Development;Kafka;Senior;Broker,1 day ago
SAP Payroll Manager,https://www.naukri.com/job-listings-sap-payroll-manager-pwc-service-hyderabad-chennai-bengaluru-9-to-14-years-271025006286,PwC Service,https://www.naukri.com/pwc-service-delivery-center-jobs-careers-4394,3.3,11409.0,9-14 Yrs,,"Hybrid - Hyderabad, Chennai, Bengaluru","Dear Candidate, We have opening for SAP US Payroll  Technical SkillsEmployee Central Pa...",Payroll Management;US Payroll;SAP;Management;Payroll,1 day ago
Oracle fusion SCM - Order To Cash Functional-Associate,https://www.naukri.com/job-listings-oracle-fusion-scm-order-to-cash-functional-associate-pwc-service-delivery-center-hyderabad-bengaluru-delhi-ncr-3-to-5-years-271025025458,PwC Service Delivery Center,https://www.naukri.com/pwc-service-delivery-center-jobs-careers-4394,3.3,11409.0,3-5 Yrs,,"Hybrid - Hyderabad, Bengaluru, Delhi / NCR",Required Skills: Must have experience in Oracle fusion SCMMust have experience in Orde...,Oracle fusion scm;Oracle scm;Order To Cash;Fusion Scm;Order Management;Oracle Scm Functional;OM;OTC,1 day ago
AWS Snowflake DBT Developer-4-8Y-PWC SDC,https://www.naukri.com/job-listings-aws-snowflake-dbt-developer-4-8y-pwc-sdc-pwc-service-delivery-center-kolkata-hyderabad-bengaluru-4-to-9-years-271025004638,PwC Service Delivery Center,https://www.naukri.com/pwc-service-delivery-center-jobs-careers-4394,3.3,11409.0,4-9 Yrs,,"Hybrid - Kolkata, Hyderabad, Bengaluru","Strong experience in AWS compute services like AWS EMR, Glue and Sagemaker and storage ...",Data base tool;Snowflake;DBT;Snowflake Db;AWS;Snowsql;Snowpipe;Data,1 day ago
Oracle Cloud / Fusion HCM Functional -Manager,https://www.naukri.com/job-listings-oracle-cloud-fusion-hcm-functional-manager-pwc-service-delivery-center-hyderabad-bengaluru-delhi-ncr-10-to-15-years-271025013083,PwC Service Delivery Center,https://www.naukri.com/pwc-service-delivery-center-jobs-careers-4394,3.3,11409.0,10-15 Yrs,,"Hybrid - Hyderabad, Bengaluru, Delhi / NCR",Required Skills: Experience in Oracle Cloud / Fusion HCM Functional modules like Core ...,Oracle Hcm;Core HR;Benefits;Oracle Hcm Cloud;Oracle Fusion Hcm;Hcm Cloud;Functional;HCM,1 day ago
Oracle Cloud / Fusion HCM Functional - Senior Associate,https://www.naukri.com/job-listings-oracle-cloud-fusion-hcm-functional-senior-associate-pwc-service-delivery-center-hyderabad-bengaluru-delhi-ncr-5-to-10-years-271025021787,PwC Service Delivery Center,https://www.naukri.com/pwc-service-delivery-center-jobs-careers-4394,3.3,11409.0,5-10 Yrs,,"Hybrid - Hyderabad, Bengaluru, Delhi / NCR",Required Skills: . Minimum 3 YrsMust have worked in at least 2 to 3 modules from the li...,Compensation;Oracle Hcm;Talent Management;Core HR;payroll;Oracle Hcm Cloud;Oracle Fusion Hcm;Hcm Cloud,1 day ago
Microsoft fabric,https://www.naukri.com/job-listings-microsoft-fabric-pwc-india-kolkata-bengaluru-5-to-10-years-300925012210,PwC India,https://www.naukri.com/pwc-india-jobs-careers-6483,3.3,11409.0,5-10 Yrs,,"Hybrid - Kolkata, Bengaluru",Job Description (JD) Azure Data Engineering role focused on Microsoft Fabric (good to ...,Pyspark;Azure;Microsoft Fabric;Microsoft Azure;Fabric;Microsoft,1 day ago
Senior Associate Consultant,https://www.naukri.com/job-listings-senior-associate-consultant-pwc-service-delivery-center-hyderabad-chennai-bengaluru-5-to-10-years-271025012798,PwC Service Delivery Center,https://www.naukri.com/pwc-service-delivery-center-jobs-careers-4394,3.3,11409.0,5-10 Yrs,,"Hybrid - Hyderabad, Chennai, Bengaluru",Experience: 6 - 10 years . Key Skills: FICO Group Reporting . Educational Qualification...,Group Reporting;SAP CO;SAP FICO;SAP FI;Sap Hana;FICO;Co;Reporting,1 day ago
Eagle Developer,https://www.naukri.com/job-listings-eagle-developer-hexaware-technologies-ahmedabad-chennai-bengaluru-6-to-10-years-271025004061,Hexaware Technologies,https://www.naukri.com/hexaware-technologies-jobs-careers-9815,3.5,7113.0,6-10 Yrs,,"Hybrid - Ahmedabad, Chennai, Bengaluru",Skill Set : (Must have) Strong analytical and problem-solving skillsAble to interact wi...,Scheduler;Eagle;Message Centre;Oracle;Development,1 day ago
Sap Treasury Consultant,https://www.naukri.com/job-listings-sap-treasury-consultant-pwc-service-delivery-center-hyderabad-chennai-bengaluru-9-to-14-years-271025006700,PwC Service Delivery Center,https://www.naukri.com/pwc-service-delivery-center-jobs-careers-4394,3.3,11409.0,9-14 Yrs,,"Hybrid - Hyderabad, Chennai, Bengaluru",Preferred Skills: . SAP Certification on FI-Treasury Module ITIL foundation certificati...,Treasury Management;Sap Trm;ECC;FSCM;Fixed Deposits;Liquidity Management;Cash Management;Cash Flow Forecasting,1 day ago
Java  Developer,https://www.naukri.com/job-listings-java-developer-cognizant-chennai-gurugram-bengaluru-6-to-9-years-271025012735,Cognizant,https://www.naukri.com/cognizant-jobs-careers-2114,3.7,57918.0,6-9 Yrs,,"Chennai, Gurugram, Bengaluru","Troubleshoot issues related to application performance, scalability, and reliability. J...",Spring Boot;core Java;Microservices;Java;Development;Boot;Java Development;Spring,1 day ago
Customer service support - International Voice process,https://www.naukri.com/job-listings-customer-service-support-international-voice-process-tech-mahindra-bengaluru-2-to-4-years-281025000152,Tech Mahindra,https://www.naukri.com/tech-mahindra-jobs-careers-1066,3.4,40832.0,2-4 Yrs,3-5 Lacs PA,Bengaluru,Customer service support engineer - International voice processShift: US Shift 2-4 Yea...,Customer Service;Customer Support;Us Voice Process;International Voice Process;Us Calling;International BPO;Process;Voice process,Today
Sales Associate,https://www.naukri.com/job-listings-sales-associate-stanza-living-bangalore-rural-bengaluru-1-to-4-years-281025010115,Stanza Living,https://www.naukri.com/stanza-living-jobs-careers-3984708,3.0,1036.0,1-4 Yrs,,"Bangalore Rural, Bengaluru","Role & responsibilities:Achieving Supply and Demand Metrics: Ensure that the monthly, q...",Field Sales;B2B Sales;Educational Sales;Retail Sales;Sales;Direct Sales;Insurance Sales;Inside Sales,Just now
HR Intern,https://www.naukri.com/job-listings-hr-intern-next-learn-technologies-bengaluru-0-to-1-years-281025007009,Next Learn Technologies,,,,3 months duration,"5,000/month",Bengaluru(Mathikere +7),,,Starts : 3rd Nov' 25
Full Stack Development & Support,https://www.naukri.com/job-listings-full-stack-development-support-pwc-service-delivery-center-hyderabad-bengaluru-15-to-21-years-211025005505,PwC Service Delivery Center,https://www.naukri.com/pwc-service-delivery-center-jobs-careers-4394,3.3,11409.0,15-21 Yrs,20-35 Lacs PA,"Hybrid - Hyderabad, Bengaluru",We are looking for a highly experienced Senior Manager with more than 15 years of progr...,Java;Full Stack;J2Ee;React.Js;Angular;HTML;Stack Development;Fullstack Development,Few hours ago
Edtech Sales Executive,https://www.naukri.com/job-listings-edtech-sales-executive-gha-global-healthcare-academy-bengaluru-0-to-4-years-281025010426,GHA Global Healthcare Academy,https://www.naukri.com/gha-global-healthcare-academy-jobs-careers-124488906,,,0-4 Yrs,3-4.2 Lacs PA,Bengaluru(Jayanagar 3rd Block East),Experience: 0 to 3 years,Sales;Healthcare Sales;Communication Skills;English;Business Development;Edtech;Healthcare;Development,Just now
Azure Infra architect,https://www.naukri.com/job-listings-azure-infra-architect-tata-consultancy-services-hyderabad-bengaluru-6-to-8-years-261025000150,Tata Consultancy Services,https://www.naukri.com/tata-consultancy-services-jobs-careers-13542,3.4,106727.0,6-8 Yrs,,"Hyderabad, Bengaluru",Microsoft-recognized certifications like Microsoft Certified Azure Solutions Architect ...,Azure Infrastructure;Terraform;Aks;Microsoft Azure;Architecture;Infrastructure,2 days ago
Java Microservices Springboot,https://www.naukri.com/job-listings-java-microservices-springboot-tata-consultancy-services-hyderabad-chennai-bengaluru-6-to-10-years-261025000142,Tata Consultancy Services,https://www.naukri.com/tata-consultancy-services-jobs-careers-13542,3.4,106727.0,6-10 Yrs,,"Hyderabad, Chennai, Bengaluru",Secondary skills required: SQL and one database such as Oracle or MongoDBWell versed wi...,Java;Spring Boot;Microservices;Boot;Spring,2 days ago
